ID,Dt_Customer,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Country,Monetary,Frequency,Recency
,,,,,,,,,,,,,0,0,
9958,3/29/2014,642,14,49,0,7,57,9,2,9,5,AUS,769,20,54
,,,,,,,,,,,,,0,0,
8955,2/16/2014,35,0,4,0,0,10,1,1,2,5,SP,49,4,54
,,,,,,,,,,,,,0,0,
10033,2/13/2014,2,3,10,11,2,10,1,0,3,6,GER,38,4,54
,,,,,,,,,,,,,0,0,
5751,2/13/2014,2,3,10,11,2,10,1,0,3,6,CA,38,4,54
,,,,,,,,,,,,,0,0,
3308,1/3/2014,30,9,12,2,11,30,2,0,4,4,SA,94,6,54
,,,,,,,,,,,,,0,0,
7297,12/26/2013,5,3,10,12,7,20,3,1,3,7,SA,57,7,54
,,,,,,,,,,,,,0,0,
8008,12/9/2013,46,0,30,12,1,30,2,0,4,6,SP,119,6,54
,,,,,,,,,,,,,0,0,
1232,10/25/2013,587,54,348,71,54,130,4,4,8,2,GER,1244,16,54
,,,,,,,,,,,,,0,0,
2345,10/25/2013,587,54,348,71,54,130,4,4,8,2,AUS,1244,16,54
,,,,,,,,,,,,,0,0,
1628,10/24/2013,354,21,311,167,75,32,9,3,4,4,SA,960,16,54
,,,,,,,,,,,,,0,0,
5081,10/20/2013,9,0,16,6,6,10,1,0,3,8,SP,47,4,54
,,,,,,,,,,,,,0,0,
839,9/25/2013,97,4,44,6,1,18,3,1,4,5,SP,170,8,54
,,,,,,,,,,,,,0,0,
3706,8/21/2013,19,8,29,0,12,26,2,2,2,7,SP,94,6,54
,,,,,,,,,,,,,0,0,
5154,8/11/2013,26,3,13,2,10,0,2,0,3,6,SP,54,5,54
,,,,,,,,,,,,,0,0,
8584,6/8/2013,376,53,462,168,53,53,2,7,7,0,SP,1165,16,54
,,,,,,,,,,,,,0,0,
6583,6/3/2013,390,22,323,104,35,107,6,8,6,3,SP,981,20,54
,,,,,,,,,,,,,0,0,
3433,6/3/2013,390,22,323,104,35,107,6,8,6,3,SP,981,20,54
,,,,,,,,,,,,,0,0,
10486,5/29/2013,476,75,162,29,151,97,4,4,8,2,SP,990,16,54
,,,,,,,,,,,,,0,0,
8687,5/6/2013,121,62,90,68,20,125,2,3,8,3,IND,486,13,54
,,,,,,,,,,,,,0,0,
7842,3/31/2013,18,7,34,10,2,3,3,0,3,8,SP,74,6,54
,,,,,,,,,,,,,0,0,
3749,3/2/2013,627,91,597,159,91,15,6,5,12,3,CA,1580,23,54
,,,,,,,,,,,,,0,0,
1331,1/2/2013,12,6,20,30,1,3,2,0,3,7,AUS,72,5,54
,,,,,,,,,,,,,0,0,
5995,12/18/2012,165,3,147,4,24,41,6,2,5,8,SP,384,13,54
,,,,,,,,,,,,,0,0,
8985,11/4/2012,806,80,161,120,11,33,10,7,10,6,SP,1211,27,54
,,,,,,,,,,,,,0,0,
2798,11/2/2012,763,29,138,76,176,58,7,9,10,4,SA,1240,26,54
,,,,,,,,,,,,,0,0,
7108,9/8/2012,205,20,47,23,2,56,5,2,5,5,SA,353,12,54
,,,,,,,,,,,,,0,0,
2781,6/23/2014,1003,34,536,134,51,34,4,6,6,2,SA,1792,16,55
,,,,,,,,,,,,,0,0,
3623,6/11/2014,4,0,16,17,4,4,4,0,3,7,IND,45,7,55
,,,,,,,,,,,,,0,0,
194,6/9/2014,23,0,11,3,2,2,1,0,3,6,SP,41,4,55
,,,,,,,,,,,,,0,0,
10833,5/24/2014,790,19,133,12,0,19,8,3,13,6,SP,973,24,55
,,,,,,,,,,,,,0,0,
2315,4/20/2014,10,0,11,17,29,29,1,2,2,4,SP,96,5,55
,,,,,,,,,,,,,0,0,
6336,4/6/2014,13,2,14,8,7,4,2,0,4,6,SA,48,6,55
,,,,,,,,,,,,,0,0,
10738,8/29/2013,40,0,19,2,1,3,2,0,3,7,AUS,65,5,55
,,,,,,,,,,,,,0,0,
8286,8/20/2013,98,1,17,0,1,5,3,0,4,7,SA,122,7,55
,,,,,,,,,,,,,0,0,
2166,7/12/2013,12,1,3,0,0,7,0,1,2,4,SA,23,3,55
,,,,,,,,,,,,,0,0,
10691,6/14/2013,11,0,10,0,2,20,1,1,2,6,SP,43,4,55
,,,,,,,,,,,,,0,0,
9739,1/19/2013,62,0,22,3,1,26,2,2,2,7,SP,114,6,55
,,,,,,,,,,,,,0,0,
1829,1/19/2013,1148,0,60,0,0,24,9,5,4,7,SP,1232,18,55
,,,,,,,,,,,,,0,0,
6260,11/19/2012,984,51,432,180,120,190,3,10,13,1,AUS,1957,26,55
,,,,,,,,,,,,,0,0,
10448,10/22/2012,172,41,86,45,6,27,5,3,5,7,SP,377,13,55
,,,,,,,,,,,,,0,0,
1343,9/26/2012,368,24,68,38,0,88,8,2,6,7,US,586,16,55
,,,,,,,,,,,,,0,0,
4749,9/26/2012,368,24,68,38,0,88,8,2,6,7,IND,586,16,55
,,,,,,,,,,,,,0,0,
531,9/22/2012,941,14,397,76,58,176,8,5,9,6,SP,1662,22,55
,,,,,,,,,,,,,0,0,
6905,8/22/2012,241,45,604,34,26,54,6,4,10,2,SP,1004,20,55
,,,,,,,,,,,,,0,0,
1045,8/16/2012,112,10,107,30,0,20,5,2,4,7,SP,279,11,55
,,,,,,,,,,,,,0,0,
4012,8/11/2012,799,12,375,16,12,12,7,6,5,6,GER,1226,18,55
,,,,,,,,,,,,,0,0,
5529,6/10/2014,406,0,30,0,0,8,8,2,5,7,CA,444,15,56
,,,,,,,,,,,,,0,0,
4001,6/10/2014,406,0,30,0,0,8,8,2,5,7,SA,444,15,56
,,,,,,,,,,,,,0,0,
10420,5/5/2014,95,14,64,2,9,38,4,2,3,7,US,222,9,56
,,,,,,,,,,,,,0,0,
7723,5/2/2014,709,93,374,104,80,80,8,6,6,3,GER,1440,20,56
,,,,,,,,,,,,,0,0,
2963,5/2/2014,709,93,374,104,80,80,8,6,6,3,AUS,1440,20,56
,,,,,,,,,,,,,0,0,
10634,4/19/2014,90,67,165,30,43,11,4,2,8,3,SP,406,14,56
,,,,,,,,,,,,,0,0,
5180,4/18/2014,128,0,16,0,1,4,4,0,4,7,SP,149,8,56
,,,,,,,,,,,,,0,0,
6866,3/23/2014,8,0,14,2,3,7,1,0,3,5,SA,34,4,56
,,,,,,,,,,,,,0,0,
1328,2/16/2014,261,42,144,55,48,133,4,4,9,3,SA,683,17,56
,,,,,,,,,,,,,0,0,
1139,2/6/2014,1050,14,322,0,14,112,5,11,5,2,SP,1512,21,56
,,,,,,,,,,,,,0,0,
4961,1/21/2014,29,0,25,2,2,3,2,1,4,4,SP,61,7,56
,,,,,,,,,,,,,0,0,
5177,12/12/2013,298,7,68,4,0,19,6,2,6,6,SA,396,14,56
,,,,,,,,,,,,,0,0,
2075,11/14/2013,377,10,540,80,30,10,3,5,7,1,SA,1047,15,56
,,,,,,,,,,,,,0,0,
3428,10/6/2013,919,0,505,99,30,45,4,9,10,2,SP,1598,23,56
,,,,,,,,,,,,,0,0,
4500,10/6/2013,919,0,505,99,30,45,4,9,10,2,SP,1598,23,56
,,,,,,,,,,,,,0,0,
7369,10/2/2013,25,6,25,6,0,0,2,0,3,8,SP,62,5,56
,,,,,,,,,,,,,0,0,
4381,8/18/2013,163,2,40,8,11,11,3,1,6,6,SP,235,10,56
,,,,,,,,,,,,,0,0,
9964,8/7/2013,162,50,100,55,30,27,4,2,8,4,SP,424,14,56
,,,,,,,,,,,,,0,0,
1630,8/7/2013,162,50,100,55,30,27,4,2,8,4,SP,424,14,56
,,,,,,,,,,,,,0,0,
5012,7/4/2013,5,4,13,8,0,4,1,0,3,8,SP,34,4,56
,,,,,,,,,,,,,0,0,
6918,7/4/2013,5,4,13,8,0,4,1,0,3,8,SP,34,4,56
,,,,,,,,,,,,,0,0,
7822,6/4/2013,198,18,252,32,108,54,4,6,8,3,SP,662,18,56
,,,,,,,,,,,,,0,0,
10156,6/3/2013,215,63,507,231,31,190,8,4,7,3,SP,1237,19,56
,,,,,,,,,,,,,0,0,
3033,5/11/2013,112,17,44,34,22,89,2,5,3,3,AUS,318,10,56
,,,,,,,,,,,,,0,0,
4119,5/11/2013,112,17,44,34,22,89,2,5,3,3,GER,318,10,56
,,,,,,,,,,,,,0,0,
11110,4/13/2013,2,1,1,0,0,1,0,0,0,14,IND,5,0,56
,,,,,,,,,,,,,0,0,
332,3/22/2013,198,2,43,0,12,20,4,1,6,6,SP,275,11,56
,,,,,,,,,,,,,0,0,
737,3/3/2013,1493,86,454,112,43,43,4,4,5,2,SP,2231,13,56
,,,,,,,,,,,,,0,0,
10319,2/26/2013,1090,12,96,16,12,60,3,4,11,8,SP,1286,18,56
,,,,,,,,,,,,,0,0,
2683,2/2/2013,295,106,271,75,98,65,6,4,12,6,CA,910,22,56
,,,,,,,,,,,,,0,0,
3445,1/17/2013,216,162,224,101,92,162,7,4,10,5,SA,957,21,56
,,,,,,,,,,,,,0,0,
10913,12/5/2012,3,2,12,0,1,9,1,0,2,8,SP,27,3,56
,,,,,,,,,,,,,0,0,
4427,9/18/2012,536,27,590,38,107,67,5,10,12,6,SP,1365,27,56
,,,,,,,,,,,,,0,0,
8717,9/12/2012,1149,71,449,69,71,26,11,8,8,5,IND,1835,27,56
,,,,,,,,,,,,,0,0,
2066,8/30/2012,70,0,11,2,8,23,2,1,3,6,SP,114,6,56
,,,,,,,,,,,,,0,0,
3340,8/17/2012,244,15,108,4,15,50,7,1,6,8,CA,436,14,56
,,,,,,,,,,,,,0,0,
8685,8/17/2012,244,15,108,4,15,50,7,1,6,8,SA,436,14,56
,,,,,,,,,,,,,0,0,
4149,5/13/2014,586,66,653,17,0,26,5,9,6,2,SP,1348,20,57
,,,,,,,,,,,,,0,0,
8726,4/29/2014,77,8,44,10,10,25,3,1,4,6,CA,174,8,57
,,,,,,,,,,,,,0,0,
2295,2/2/2014,539,30,92,80,46,38,5,3,13,3,SA,825,21,57
,,,,,,,,,,,,,0,0,
3283,1/19/2014,200,193,100,46,185,185,6,2,12,3,SP,909,20,57
,,,,,,,,,,,,,0,0,
1915,12/12/2013,794,115,243,150,0,205,8,5,6,3,GER,1507,19,57
,,,,,,,,,,,,,0,0,
800,8/30/2013,23,1,6,0,0,2,1,0,3,4,SA,32,4,57
,,,,,,,,,,,,,0,0,
9166,8/9/2013,387,84,141,73,35,162,4,4,12,2,SP,882,20,57
,,,,,,,,,,,,,0,0,
5147,7/29/2013,774,70,118,182,187,93,4,9,13,1,SP,1424,26,57
,,,,,,,,,,,,,0,0,
13,7/22/2013,19,0,5,0,0,8,1,0,3,6,SA,32,4,57
,,,,,,,,,,,,,0,0,
8724,6/17/2013,11,3,22,2,2,6,2,0,3,6,SP,46,5,57
,,,,,,,,,,,,,0,0,
9381,6/12/2013,328,9,124,12,24,109,4,2,10,3,AUS,606,16,57
,,,,,,,,,,,,,0,0,
9384,6/12/2013,328,9,124,12,24,109,4,2,10,3,AUS,606,16,57
,,,,,,,,,,,,,0,0,
3560,5/12/2013,901,31,345,75,31,191,4,4,11,1,GER,1574,19,57
,,,,,,,,,,,,,0,0,
241,5/12/2013,901,31,345,75,31,191,4,4,11,1,SP,1574,19,57
,,,,,,,,,,,,,0,0,
7521,5/12/2013,901,31,345,75,31,191,4,4,11,1,CA,1574,19,57
,,,,,,,,,,,,,0,0,
9799,5/8/2013,866,21,151,28,21,86,2,2,12,5,SP,1173,16,57
,,,,,,,,,,,,,0,0,
5123,4/15/2013,37,12,23,8,11,52,2,1,3,7,SP,143,6,57
,,,,,,,,,,,,,0,0,
448,3/1/2013,308,85,137,102,45,118,6,2,11,5,SP,795,19,57
,,,,,,,,,,,,,0,0,
4837,2/16/2013,753,43,226,69,10,204,8,5,13,4,SP,1305,26,57
,,,,,,,,,,,,,0,0,
9365,12/22/2012,1048,0,217,0,0,12,11,3,5,6,SP,1277,19,57
,,,,,,,,,,,,,0,0,
8932,10/29/2012,960,28,183,220,70,70,9,6,6,6,SA,1531,21,57
,,,,,,,,,,,,,0,0,
7055,10/9/2012,888,0,57,0,0,76,8,5,11,5,CA,1021,24,57
,,,,,,,,,,,,,0,0,
3537,8/17/2012,31,3,31,2,8,4,3,0,4,8,SP,79,7,57
,,,,,,,,,,,,,0,0,
9081,5/18/2014,4,1,6,4,1,9,1,1,2,5,SP,25,4,58
,,,,,,,,,,,,,0,0,
4988,5/4/2014,19,6,20,0,5,12,1,1,4,4,SA,62,6,58
,,,,,,,,,,,,,0,0,
1050,4/30/2014,14,10,13,4,15,9,2,1,4,2,GER,65,7,58
,,,,,,,,,,,,,0,0,
5610,4/21/2014,7,3,10,8,1,7,1,0,3,7,IND,36,4,58
,,,,,,,,,,,,,0,0,
3526,1/27/2014,32,0,5,0,0,1,1,0,3,7,SP,38,4,58
,,,,,,,,,,,,,0,0,
5136,1/17/2014,654,7,92,0,15,30,9,4,8,6,CA,798,21,58
,,,,,,,,,,,,,0,0,
1411,11/10/2013,204,34,204,172,153,173,2,9,4,1,SP,940,15,58
,,,,,,,,,,,,,0,0,
701,11/6/2013,707,21,250,85,43,73,6,2,8,2,SP,1179,16,58
,,,,,,,,,,,,,0,0,
6203,8/24/2013,499,149,815,173,49,49,6,7,12,3,SP,1734,25,58
,,,,,,,,,,,,,0,0,
7192,4/15/2013,172,73,93,95,78,34,2,4,10,1,SP,545,16,58
,,,,,,,,,,,,,0,0,
5181,3/20/2013,2,4,2,0,11,5,1,0,2,9,SP,24,3,58
,,,,,,,,,,,,,0,0,
9220,1/17/2013,576,172,961,125,115,19,8,6,5,3,SP,1968,19,58
,,,,,,,,,,,,,0,0,
7734,12/19/2012,471,102,125,212,61,245,4,10,7,1,AUS,1216,21,58
,,,,,,,,,,,,,0,0,
10446,11/7/2012,184,23,446,30,23,23,5,4,7,2,CA,729,16,58
,,,,,,,,,,,,,0,0,
5524,9/4/2012,635,88,546,172,88,88,8,10,4,7,US,1617,22,58
,,,,,,,,,,,,,0,0,
3830,4/24/2014,295,21,78,39,13,13,4,4,7,3,CA,459,15,59
,,,,,,,,,,,,,0,0,
5186,3/12/2014,576,7,115,19,7,7,7,4,9,6,CA,731,20,59
,,,,,,,,,,,,,0,0,
8514,1/17/2014,8,0,7,3,1,1,1,0,3,6,SP,20,4,59
,,,,,,,,,,,,,0,0,
7165,10/22/2013,381,35,172,56,86,93,8,2,10,5,SP,823,20,59
,,,,,,,,,,,,,0,0,
10236,9/16/2013,16,3,25,6,1,13,2,0,3,8,SA,64,5,59
,,,,,,,,,,,,,0,0,
2392,7/29/2013,44,4,21,6,0,27,3,0,3,7,SP,102,6,59
,,,,,,,,,,,,,0,0,
1920,7/29/2013,44,4,21,6,0,27,3,0,3,7,SP,102,6,59
,,,,,,,,,,,,,0,0,
3673,7/14/2013,371,17,238,23,24,106,7,5,11,5,SA,779,23,59
,,,,,,,,,,,,,0,0,
1453,7/6/2013,735,40,183,52,20,30,9,3,13,6,SP,1060,25,59
,,,,,,,,,,,,,0,0,
4518,4/20/2013,386,172,183,185,132,111,9,5,11,5,CA,1169,25,59
,,,,,,,,,,,,,0,0,
8969,1/16/2013,548,31,422,0,112,28,5,5,11,3,SA,1141,21,59
,,,,,,,,,,,,,0,0,
387,11/13/2012,6,16,11,11,1,16,2,0,3,8,US,61,5,59
,,,,,,,,,,,,,0,0,
1079,10/16/2012,1000,0,76,0,0,10,3,4,9,8,IND,1086,16,59
,,,,,,,,,,,,,0,0,
164,10/13/2012,206,0,46,3,2,12,5,1,5,8,SP,269,11,59
,,,,,,,,,,,,,0,0,
3434,5/12/2014,483,72,567,94,12,108,4,4,10,1,SP,1336,18,60
,,,,,,,,,,,,,0,0,
5721,5/11/2014,611,76,749,59,45,26,7,10,6,2,CA,1566,23,60
,,,,,,,,,,,,,0,0,
8418,3/30/2014,7,10,17,8,6,13,2,0,3,7,GER,61,5,60
,,,,,,,,,,,,,0,0,
5300,12/30/2013,19,7,19,0,1,24,2,1,2,7,SP,70,5,60
,,,,,,,,,,,,,0,0,
10424,12/9/2013,265,138,553,224,23,92,4,4,9,1,SA,1295,17,60
,,,,,,,,,,,,,0,0,
11171,10/11/2013,292,3,77,10,3,26,6,3,5,7,AUS,411,14,60
,,,,,,,,,,,,,0,0,
1600,10/11/2013,292,3,77,10,3,26,6,3,5,7,SA,411,14,60
,,,,,,,,,,,,,0,0,
7851,9/22/2013,161,0,253,199,191,122,3,7,11,1,SP,926,21,60
,,,,,,,,,,,,,0,0,
10701,9/11/2013,713,0,264,120,80,34,7,8,12,4,US,1211,27,60
,,,,,,,,,,,,,0,0,
891,9/7/2013,6,0,2,2,0,1,1,0,2,5,SP,11,3,60
,,,,,,,,,,,,,0,0,
6912,8/20/2013,593,30,91,29,22,7,6,3,12,4,SP,772,21,60
,,,,,,,,,,,,,0,0,
5967,7/18/2013,26,2,19,10,5,8,2,1,3,8,GER,70,6,60
,,,,,,,,,,,,,0,0,
2109,4/23/2013,448,71,951,40,17,17,6,11,10,2,SP,1544,27,60
,,,,,,,,,,,,,0,0,
6292,3/30/2013,1311,0,359,46,89,17,4,3,10,2,GER,1822,17,60
,,,,,,,,,,,,,0,0,
8537,2/27/2013,526,80,553,123,94,53,3,10,7,2,SP,1429,20,60
,,,,,,,,,,,,,0,0,
9576,2/11/2013,86,4,56,2,4,7,4,0,4,9,SP,159,8,60
,,,,,,,,,,,,,0,0,
5935,12/24/2012,547,7,140,0,7,63,7,5,8,5,IND,764,20,60
,,,,,,,,,,,,,0,0,
10264,10/10/2012,1,2,8,4,3,13,1,1,2,7,SA,31,4,60
,,,,,,,,,,,,,0,0,
234,10/10/2012,1,2,8,4,3,13,1,1,2,7,SP,31,4,60
,,,,,,,,,,,,,0,0,
3202,10/1/2012,1166,0,48,0,0,36,4,4,10,8,SA,1250,18,60
,,,,,,,,,,,,,0,0,
1103,9/29/2012,1486,55,278,49,0,185,4,4,10,6,AUS,2053,18,60
,,,,,,,,,,,,,0,0,
610,8/7/2012,349,4,78,6,0,43,7,2,6,8,AUS,480,15,60
,,,,,,,,,,,,,0,0,
4480,3/9/2014,365,3,15,4,3,11,7,2,5,6,SA,401,14,61
,,,,,,,,,,,,,0,0,
10660,1/12/2014,349,7,35,0,0,47,8,2,4,7,SP,438,14,61
,,,,,,,,,,,,,0,0,
9353,1/6/2014,515,47,267,62,66,38,5,5,4,3,IND,995,14,61
,,,,,,,,,,,,,0,0,
4120,12/17/2013,88,39,78,58,13,93,6,1,4,7,IND,369,11,61
,,,,,,,,,,,,,0,0,
2836,9/16/2013,10,1,7,0,0,1,1,0,2,8,GER,19,3,61
,,,,,,,,,,,,,0,0,
9579,7/7/2013,53,1,34,2,0,16,2,2,2,8,CA,106,6,61
,,,,,,,,,,,,,0,0,
5841,6/28/2013,606,7,155,10,0,54,10,3,8,7,SP,832,21,61
,,,,,,,,,,,,,0,0,
3174,5/22/2013,1492,38,287,50,57,33,5,10,4,6,SP,1957,19,61
,,,,,,,,,,,,,0,0,
5536,5/22/2013,1492,38,287,50,57,33,5,10,4,6,CA,1957,19,61
,,,,,,,,,,,,,0,0,
2061,5/11/2013,78,0,11,0,0,10,2,0,4,6,SP,99,6,61
,,,,,,,,,,,,,0,0,
8477,3/11/2013,5,1,13,3,5,1,1,0,3,7,SP,28,4,61
,,,,,,,,,,,,,0,0,
640,3/11/2013,356,80,329,138,17,106,7,6,10,5,SP,1026,23,61
,,,,,,,,,,,,,0,0,
3828,2/17/2013,533,10,217,198,174,195,7,6,13,4,SP,1327,26,61
,,,,,,,,,,,,,0,0,
4093,2/11/2013,216,9,57,20,9,125,4,3,5,5,CA,436,12,61
,,,,,,,,,,,,,0,0,
8624,2/6/2013,183,33,493,59,103,57,4,3,10,2,SA,928,17,61
,,,,,,,,,,,,,0,0,
2802,12/15/2012,196,25,607,67,17,49,4,6,7,2,AUS,961,17,61
,,,,,,,,,,,,,0,0,
368,11/29/2012,91,65,52,10,44,28,3,2,6,5,IND,290,11,61
,,,,,,,,,,,,,0,0,
3599,11/26/2012,575,80,428,208,93,80,8,4,8,5,SP,1464,20,61
,,,,,,,,,,,,,0,0,
3389,11/22/2012,726,53,363,123,107,161,8,9,13,5,SP,1533,30,61
,,,,,,,,,,,,,0,0,
10710,8/29/2012,5,2,3,3,0,5,1,0,2,8,SP,18,3,61
,,,,,,,,,,,,,0,0,
7118,8/1/2012,833,80,363,52,26,174,9,5,6,6,CA,1528,20,61
,,,,,,,,,,,,,0,0,
4937,6/10/2014,12,2,20,3,2,5,1,0,3,7,SP,44,4,62
,,,,,,,,,,,,,0,0,
1127,5/29/2014,938,19,843,25,95,38,6,6,7,2,SP,1958,19,62
,,,,,,,,,,,,,0,0,
833,3/30/2014,56,0,14,0,0,2,3,0,3,7,SP,72,6,62
,,,,,,,,,,,,,0,0,
3565,3/30/2014,56,0,14,0,0,2,3,0,3,7,SP,72,6,62
,,,,,,,,,,,,,0,0,
6086,11/23/2013,445,25,706,80,76,48,6,5,12,2,AUS,1380,23,62
,,,,,,,,,,,,,0,0,
1763,7/27/2013,1259,172,815,97,148,33,7,11,10,4,CA,2524,28,62
,,,,,,,,,,,,,0,0,
4697,6/13/2013,248,3,81,4,3,51,7,1,5,8,SA,390,13,62
,,,,,,,,,,,,,0,0,
182,5/11/2013,284,0,55,0,6,52,6,2,5,8,SP,397,13,62
,,,,,,,,,,,,,0,0,
1165,5/2/2013,239,13,143,45,4,52,6,2,7,6,SA,496,15,62
,,,,,,,,,,,,,0,0,
5386,3/4/2013,1111,24,790,160,45,172,5,8,5,2,SA,2302,18,62
,,,,,,,,,,,,,0,0,
6024,3/4/2013,1111,24,790,160,45,172,5,8,5,2,SP,2302,18,62
,,,,,,,,,,,,,0,0,
2678,2/13/2013,52,12,50,4,36,55,5,0,3,9,AUS,209,8,62
,,,,,,,,,,,,,0,0,
5790,1/27/2013,25,6,16,20,0,5,2,0,3,8,SP,72,5,62
,,,,,,,,,,,,,0,0,
236,1/19/2013,28,23,29,29,14,47,2,1,4,6,CA,170,7,62
,,,,,,,,,,,,,0,0,
6001,1/2/2013,614,35,160,58,35,35,5,8,10,5,SP,937,23,62
,,,,,,,,,,,,,0,0,
6250,11/19/2012,710,15,30,20,0,0,11,2,8,8,SP,775,21,62
,,,,,,,,,,,,,0,0,
1168,10/29/2012,322,53,899,34,40,53,4,6,10,2,SP,1401,20,62
,,,,,,,,,,,,,0,0,
10749,9/18/2012,73,18,66,7,12,2,0,1,0,19,SP,178,1,62
,,,,,,,,,,,,,0,0,
2926,8/23/2012,1241,0,80,0,13,40,3,6,11,8,SA,1374,20,62
,,,,,,,,,,,,,0,0,
716,5/22/2014,529,0,356,63,28,0,6,7,11,3,SP,976,24,63
,,,,,,,,,,,,,0,0,
6544,5/22/2014,529,0,356,63,28,0,6,7,11,3,GER,976,24,63
,,,,,,,,,,,,,0,0,
4298,3/24/2014,5,0,4,0,0,1,1,0,2,8,SP,10,3,63
,,,,,,,,,,,,,0,0,
5823,3/8/2014,35,0,2,0,0,2,1,0,4,5,IND,39,5,63
,,,,,,,,,,,,,0,0,
8375,3/3/2014,447,0,28,0,0,43,8,2,6,7,AUS,518,16,63
,,,,,,,,,,,,,0,0,
5723,1/11/2014,81,1,31,2,1,0,1,1,5,2,SP,116,7,63
,,,,,,,,,,,,,0,0,
5763,11/10/2013,123,17,171,39,0,30,6,2,5,6,CA,380,13,63
,,,,,,,,,,,,,0,0,
8727,10/14/2013,587,43,337,42,87,54,11,6,9,6,SA,1150,26,63
,,,,,,,,,,,,,0,0,
3056,10/14/2013,587,43,337,42,87,54,11,6,9,6,SA,1150,26,63
,,,,,,,,,,,,,0,0,
8442,9/4/2013,9,0,7,3,4,7,1,0,3,7,CA,30,4,63
,,,,,,,,,,,,,0,0,
3712,8/28/2013,212,5,33,7,0,2,3,2,6,4,IND,259,11,63
,,,,,,,,,,,,,0,0,
10722,8/21/2013,293,8,124,11,4,106,6,6,3,6,IND,546,15,63
,,,,,,,,,,,,,0,0,
2406,8/5/2013,376,4,94,12,9,24,6,2,8,5,AUS,519,16,63
,,,,,,,,,,,,,0,0,
7313,6/3/2013,570,73,614,133,102,73,6,5,11,3,CA,1565,22,63
,,,,,,,,,,,,,0,0,
2656,2/21/2013,23,1,7,0,4,24,1,1,2,7,CA,59,4,63
,,,,,,,,,,,,,0,0,
1993,12/23/2012,867,0,86,0,0,19,2,3,9,8,US,972,14,63
,,,,,,,,,,,,,0,0,
4136,12/3/2012,10,17,18,8,26,40,3,2,2,9,SP,119,7,63
,,,,,,,,,,,,,0,0,
2928,12/1/2012,789,0,142,12,9,38,2,4,8,8,SP,990,14,63
,,,,,,,,,,,,,0,0,
2920,12/1/2012,789,0,142,12,9,38,2,4,8,8,ME,990,14,63
,,,,,,,,,,,,,0,0,
6661,8/12/2012,757,80,217,29,80,11,9,6,12,6,SP,1174,27,63
,,,,,,,,,,,,,0,0,
5462,8/12/2012,757,80,217,29,80,11,9,6,12,6,IND,1174,27,63
,,,,,,,,,,,,,0,0,
10897,8/12/2012,757,80,217,29,80,11,9,6,12,6,AUS,1174,27,63
,,,,,,,,,,,,,0,0,
10542,8/5/2012,29,4,34,2,4,4,3,0,3,9,SP,77,6,63
,,,,,,,,,,,,,0,0,
5756,4/3/2014,46,0,7,0,0,2,2,0,3,6,SP,55,5,64
,,,,,,,,,,,,,0,0,
3570,10/21/2013,159,2,51,6,2,24,4,1,5,5,SA,244,10,64
,,,,,,,,,,,,,0,0,
1072,8/30/2013,70,0,17,0,0,6,2,1,3,6,CA,93,6,64
,,,,,,,,,,,,,0,0,
9606,8/27/2013,882,29,514,38,29,44,4,2,6,3,SP,1536,12,64
,,,,,,,,,,,,,0,0,
2730,8/20/2013,536,11,387,149,91,57,3,4,10,1,CA,1231,17,64
,,,,,,,,,,,,,0,0,
2995,8/17/2013,291,10,689,84,10,0,3,4,9,1,SP,1084,16,64
,,,,,,,,,,,,,0,0,
8210,8/15/2013,318,3,17,4,7,56,4,1,8,4,SP,405,13,64
,,,,,,,,,,,,,0,0,
773,6/30/2013,379,4,93,12,9,98,6,6,4,6,IND,595,16,64
,,,,,,,,,,,,,0,0,
5272,6/27/2013,378,0,88,19,4,73,8,5,3,7,SA,562,16,64
,,,,,,,,,,,,,0,0,
5125,5/17/2013,333,0,815,129,42,29,4,10,11,2,SP,1348,25,64
,,,,,,,,,,,,,0,0,
4391,4/21/2013,635,15,100,20,7,131,9,3,9,6,SA,908,21,64
,,,,,,,,,,,,,0,0,
6283,4/21/2013,635,15,100,20,7,131,9,3,9,6,SP,908,21,64
,,,,,,,,,,,,,0,0,
3421,4/21/2013,635,15,100,20,7,131,9,3,9,6,AUS,908,21,64
,,,,,,,,,,,,,0,0,
5731,4/5/2013,12,0,13,2,0,10,1,0,3,7,SP,37,4,64
,,,,,,,,,,,,,0,0,
7152,4/5/2013,12,0,13,2,0,10,1,0,3,7,GER,37,4,64
,,,,,,,,,,,,,0,0,
3919,3/11/2013,960,0,883,50,38,0,5,6,8,3,CA,1931,19,64
,,,,,,,,,,,,,0,0,
6097,1/16/2013,313,8,104,6,4,126,8,1,6,9,SA,561,15,64
,,,,,,,,,,,,,0,0,
5150,12/17/2012,0,4,7,11,10,15,2,0,3,6,SP,47,5,64
,,,,,,,,,,,,,0,0,
10479,12/7/2012,749,40,294,121,160,147,3,2,5,1,AUS,1511,10,64
,,,,,,,,,,,,,0,0,
5966,11/10/2012,203,0,10,0,0,2,3,1,6,6,SP,215,10,64
,,,,,,,,,,,,,0,0,
3439,10/31/2012,157,6,39,6,13,75,4,1,5,6,SP,296,10,64
,,,,,,,,,,,,,0,0,
6609,9/18/2012,1,26,25,17,23,15,3,0,3,9,SA,107,6,64
